date_dec,ndec,ADEC,MDEC,md_dec,ndec_fem,ndec_hom,periode,weekday_dec,weekend
2017-03-20,10,2017,3,03-20,2.80645161290323,7.19354838709677,2,Mon,0
2017-03-21,10,2017,3,03-21,2.80645161290323,7.19354838709677,2,Tue,0
2017-03-22,10,2017,3,03-22,2.80645161290323,7.19354838709677,2,Wed,0
2017-03-23,10,2017,3,03-23,2.80645161290323,7.19354838709677,2,Thu,0
2017-03-24,10,2017,3,03-24,2.80645161290323,7.19354838709677,2,Fri,0
2017-03-25,10,2017,3,03-25,2.80645161290323,7.19354838709677,2,Sat,1
2017-03-26,10,2017,3,03-26,2.80645161290323,7.19354838709677,2,Sun,1
2017-03-27,10,2017,3,03-27,2.80645161290323,7.19354838709677,2,Mon,0
2017-03-28,10,2017,3,03-28,2.80645161290323,7.19354838709677,2,Tue,0
2017-03-29,10,2017,3,03-29,2.80645161290323,7.19354838709677,2,Wed,0
2017-03-30,10,2017,3,03-30,2.80645161290323,7.19354838709677,2,Thu,0
2017-03-31,10,2017,3,03-31,2.80645161290323,7.19354838709677,2,Fri,0
2017-04-01,9.23333333333333,2017,4,04-01,2.33333333333333,6.9,2,Sat,1
2017-04-02,9.23333333333333,2017,4,04-02,2.33333333333333,6.9,2,Sun,1
2017-04-03,9.23333333333333,2017,4,04-03,2.33333333333333,6.9,2,Mon,0
2017-04-04,9.23333333333333,2017,4,04-04,2.33333333333333,6.9,2,Tue,0
2017-04-05,9.23333333333333,2017,4,04-05,2.33333333333333,6.9,2,Wed,0
2017-04-06,9.23333333333333,2017,4,04-06,2.33333333333333,6.9,2,Thu,0
2017-04-07,9.23333333333333,2017,4,04-07,2.33333333333333,6.9,2,Fri,0
2017-04-08,9.23333333333333,2017,4,04-08,2.33333333333333,6.9,2,Sat,1
2017-04-09,9.23333333333333,2017,4,04-09,2.33333333333333,6.9,2,Sun,1
2017-04-10,9.23333333333333,2017,4,04-10,2.33333333333333,6.9,2,Mon,0
2017-04-11,9.23333333333333,2017,4,04-11,2.33333333333333,6.9,2,Tue,0
2017-04-12,9.23333333333333,2017,4,04-12,2.33333333333333,6.9,2,Wed,0
2017-04-13,9.23333333333333,2017,4,04-13,2.33333333333333,6.9,2,Thu,0
2017-04-14,9.23333333333333,2017,4,04-14,2.33333333333333,6.9,2,Fri,0
2017-04-15,9.23333333333333,2017,4,04-15,2.33333333333333,6.9,2,Sat,1
2017-04-16,9.23333333333333,2017,4,04-16,2.33333333333333,6.9,2,Sun,1
2017-04-17,9.23333333333333,2017,4,04-17,2.33333333333333,6.9,2,Mon,0
2017-04-18,9.23333333333333,2017,4,04-18,2.33333333333333,6.9,2,Tue,0
2017-04-19,9.23333333333333,2017,4,04-19,2.33333333333333,6.9,2,Wed,0
2017-04-20,9.23333333333333,2017,4,04-20,2.33333333333333,6.9,2,Thu,0
2017-04-21,9.23333333333333,2017,4,04-21,2.33333333333333,6.9,2,Fri,0
2017-04-22,9.23333333333333,2017,4,04-22,2.33333333333333,6.9,2,Sat,1
2017-04-23,9.23333333333333,2017,4,04-23,2.33333333333333,6.9,2,Sun,1
2017-04-24,9.23333333333333,2017,4,04-24,2.33333333333333,6.9,2,Mon,0
2017-04-25,9.23333333333333,2017,4,04-25,2.33333333333333,6.9,2,Tue,0
2017-04-26,9.23333333333333,2017,4,04-26,2.33333333333333,6.9,2,Wed,0
2017-04-27,9.23333333333333,2017,4,04-27,2.33333333333333,6.9,2,Thu,0
2017-04-28,9.23333333333333,2017,4,04-28,2.33333333333333,6.9,2,Fri,0
2017-04-29,9.23333333333333,2017,4,04-29,2.33333333333333,6.9,2,Sat,1
2017-04-30,9.23333333333333,2017,4,04-30,2.33333333333333,6.9,2,Sun,1
2017-05-01,9.90322580645161,2017,5,05-01,2.51612903225806,7.38709677419355,2,Mon,0
2017-05-02,9.90322580645161,2017,5,05-02,2.51612903225806,7.38709677419355,2,Tue,0
2017-05-03,9.90322580645161,2017,5,05-03,2.51612903225806,7.38709677419355,2,Wed,0
2017-05-04,9.90322580645161,2017,5,05-04,2.51612903225806,7.38709677419355,2,Thu,0
2017-05-05,9.90322580645161,2017,5,05-05,2.51612903225806,7.38709677419355,2,Fri,0
2017-05-06,9.90322580645161,2017,5,05-06,2.51612903225806,7.38709677419355,2,Sat,1
2017-05-07,9.90322580645161,2017,5,05-07,2.51612903225806,7.38709677419355,2,Sun,1
2017-05-08,9.90322580645161,2017,5,05-08,2.51612903225806,7.38709677419355,2,Mon,0
2017-05-09,9.90322580645161,2017,5,05-09,2.51612903225806,7.38709677419355,2,Tue,0
2017-05-10,9.90322580645161,2017,5,05-10,2.51612903225806,7.38709677419355,2,Wed,0
2017-05-11,9.90322580645161,2017,5,05-11,2.51612903225806,7.38709677419355,3,Thu,0
2017-05-12,9.90322580645161,2017,5,05-12,2.51612903225806,7.38709677419355,3,Fri,0
2017-05-13,9.90322580645161,2017,5,05-13,2.51612903225806,7.38709677419355,3,Sat,1
2017-05-14,9.90322580645161,2017,5,05-14,2.51612903225806,7.38709677419355,3,Sun,1
2017-05-15,9.90322580645161,2017,5,05-15,2.51612903225806,7.38709677419355,3,Mon,0
2017-05-16,9.90322580645161,2017,5,05-16,2.51612903225806,7.38709677419355,3,Tue,0
2017-05-17,9.90322580645161,2017,5,05-17,2.51612903225806,7.38709677419355,3,Wed,0
2017-05-18,9.90322580645161,2017,5,05-18,2.51612903225806,7.38709677419355,3,Thu,0
2017-05-19,9.90322580645161,2017,5,05-19,2.51612903225806,7.38709677419355,3,Fri,0
2017-05-20,9.90322580645161,2017,5,05-20,2.51612903225806,7.38709677419355,3,Sat,1
2017-05-21,9.90322580645161,2017,5,05-21,2.51612903225806,7.38709677419355,3,Sun,1
2017-05-22,9.90322580645161,2017,5,05-22,2.51612903225806,7.38709677419355,3,Mon,0
2017-05-23,9.90322580645161,2017,5,05-23,2.51612903225806,7.38709677419355,3,Tue,0
2017-05-24,9.90322580645161,2017,5,05-24,2.51612903225806,7.38709677419355,3,Wed,0
2017-05-25,9.90322580645161,2017,5,05-25,2.51612903225806,7.38709677419355,3,Thu,0
2017-05-26,9.90322580645161,2017,5,05-26,2.51612903225806,7.38709677419355,3,Fri,0
2017-05-27,9.90322580645161,2017,5,05-27,2.51612903225806,7.38709677419355,3,Sat,1
2017-05-28,9.90322580645161,2017,5,05-28,2.51612903225806,7.38709677419355,3,Sun,1
2017-05-29,9.90322580645161,2017,5,05-29,2.51612903225806,7.38709677419355,3,Mon,0
2017-05-30,9.90322580645161,2017,5,05-30,2.51612903225806,7.38709677419355,3,Tue,0
2017-05-31,9.90322580645161,2017,5,05-31,2.51612903225806,7.38709677419355,3,Wed,0
2017-06-01,10.2666666666667,2017,6,06-01,3.13333333333333,7.13333333333333,3,Thu,0
2017-06-02,10.2666666666667,2017,6,06-02,3.13333333333333,7.13333333333333,3,Fri,0
2017-06-03,10.2666666666667,2017,6,06-03,3.13333333333333,7.13333333333333,3,Sat,1
2017-06-04,10.2666666666667,2017,6,06-04,3.13333333333333,7.13333333333333,3,Sun,1
2017-06-05,10.2666666666667,2017,6,06-05,3.13333333333333,7.13333333333333,3,Mon,0
2017-06-06,10.2666666666667,2017,6,06-06,3.13333333333333,7.13333333333333,3,Tue,0
2017-06-07,10.2666666666667,2017,6,06-07,3.13333333333333,7.13333333333333,3,Wed,0
2017-06-08,10.2666666666667,2017,6,06-08,3.13333333333333,7.13333333333333,3,Thu,0
2017-06-09,10.2666666666667,2017,6,06-09,3.13333333333333,7.13333333333333,3,Fri,0
2017-06-10,10.2666666666667,2017,6,06-10,3.13333333333333,7.13333333333333,3,Sat,1
2017-06-11,10.2666666666667,2017,6,06-11,3.13333333333333,7.13333333333333,3,Sun,1
2017-06-12,10.2666666666667,2017,6,06-12,3.13333333333333,7.13333333333333,3,Mon,0
2017-06-13,10.2666666666667,2017,6,06-13,3.13333333333333,7.13333333333333,3,Tue,0
2017-06-14,10.2666666666667,2017,6,06-14,3.13333333333333,7.13333333333333,3,Wed,0
2017-06-15,10.2666666666667,2017,6,06-15,3.13333333333333,7.13333333333333,3,Thu,0
2017-06-16,10.2666666666667,2017,6,06-16,3.13333333333333,7.13333333333333,3,Fri,0
2017-06-17,10.2666666666667,2017,6,06-17,3.13333333333333,7.13333333333333,3,Sat,1
2017-06-18,10.2666666666667,2017,6,06-18,3.13333333333333,7.13333333333333,3,Sun,1
2017-06-19,10.2666666666667,2017,6,06-19,3.13333333333333,7.13333333333333,3,Mon,0
2017-06-20,10.2666666666667,2017,6,06-20,3.13333333333333,7.13333333333333,3,Tue,0
2017-06-21,10.2666666666667,2017,6,06-21,3.13333333333333,7.13333333333333,3,Wed,0
2017-06-22,10.2666666666667,2017,6,06-22,3.13333333333333,7.13333333333333,3,Thu,0
2017-06-23,10.2666666666667,2017,6,06-23,3.13333333333333,7.13333333333333,3,Fri,0
2017-06-24,10.2666666666667,2017,6,06-24,3.13333333333333,7.13333333333333,3,Sat,1
2017-06-25,10.2666666666667,2017,6,06-25,3.13333333333333,7.13333333333333,3,Sun,1
2017-06-26,10.2666666666667,2017,6,06-26,3.13333333333333,7.13333333333333,3,Mon,0
2017-06-27,10.2666666666667,2017,6,06-27,3.13333333333333,7.13333333333333,3,Tue,0
2017-06-28,10.2666666666667,2017,6,06-28,3.13333333333333,7.13333333333333,3,Wed,0
2017-06-29,10.2666666666667,2017,6,06-29,3.13333333333333,7.13333333333333,3,Thu,0
2017-06-30,10.2666666666667,2017,6,06-30,3.13333333333333,7.13333333333333,3,Fri,0
2017-07-01,9.58064516129032,2017,7,07-01,2.29032258064516,7.29032258064516,3,Sat,1
2017-07-02,9.58064516129032,2017,7,07-02,2.29032258064516,7.29032258064516,3,Sun,1
2017-07-03,9.58064516129032,2017,7,07-03,2.29032258064516,7.29032258064516,3,Mon,0
2017-07-04,9.58064516129032,2017,7,07-04,2.29032258064516,7.29032258064516,3,Tue,0
2017-07-05,9.58064516129032,2017,7,07-05,2.29032258064516,7.29032258064516,3,Wed,0
2017-07-06,9.58064516129032,2017,7,07-06,2.29032258064516,7.29032258064516,3,Thu,0
2017-07-07,9.58064516129032,2017,7,07-07,2.29032258064516,7.29032258064516,3,Fri,0
2017-07-08,9.58064516129032,2017,7,07-08,2.29032258064516,7.29032258064516,3,Sat,1
2017-07-09,9.58064516129032,2017,7,07-09,2.29032258064516,7.29032258064516,3,Sun,1
2017-07-10,9.58064516129032,2017,7,07-10,2.29032258064516,7.29032258064516,3,Mon,0
2017-07-11,9.58064516129032,2017,7,07-11,2.29032258064516,7.29032258064516,3,Tue,0
2017-07-12,9.58064516129032,2017,7,07-12,2.29032258064516,7.29032258064516,3,Wed,0
2017-07-13,9.58064516129032,2017,7,07-13,2.29032258064516,7.29032258064516,3,Thu,0
2017-07-14,9.58064516129032,2017,7,07-14,2.29032258064516,7.29032258064516,3,Fri,0
2017-07-15,9.58064516129032,2017,7,07-15,2.29032258064516,7.29032258064516,3,Sat,1
2017-07-16,9.58064516129032,2017,7,07-16,2.29032258064516,7.29032258064516,3,Sun,1
2017-07-17,9.58064516129032,2017,7,07-17,2.29032258064516,7.29032258064516,3,Mon,0
2017-07-18,9.58064516129032,2017,7,07-18,2.29032258064516,7.29032258064516,3,Tue,0
2017-07-19,9.58064516129032,2017,7,07-19,2.29032258064516,7.29032258064516,3,Wed,0
2017-07-20,9.58064516129032,2017,7,07-20,2.29032258064516,7.29032258064516,3,Thu,0
2017-07-21,9.58064516129032,2017,7,07-21,2.29032258064516,7.29032258064516,3,Fri,0
2017-07-22,9.58064516129032,2017,7,07-22,2.29032258064516,7.29032258064516,3,Sat,1
2017-07-23,9.58064516129032,2017,7,07-23,2.29032258064516,7.29032258064516,3,Sun,1
2017-07-24,9.58064516129032,2017,7,07-24,2.29032258064516,7.29032258064516,3,Mon,0
2017-07-25,9.58064516129032,2017,7,07-25,2.29032258064516,7.29032258064516,3,Tue,0
2017-07-26,9.58064516129032,2017,7,07-26,2.29032258064516,7.29032258064516,3,Wed,0
2017-07-27,9.58064516129032,2017,7,07-27,2.29032258064516,7.29032258064516,3,Thu,0
2017-07-28,9.58064516129032,2017,7,07-28,2.29032258064516,7.29032258064516,3,Fri,0
2017-07-29,9.58064516129032,2017,7,07-29,2.29032258064516,7.29032258064516,3,Sat,1
2017-07-30,9.58064516129032,2017,7,07-30,2.29032258064516,7.29032258064516,3,Sun,1
2017-07-31,9.58064516129032,2017,7,07-31,2.29032258064516,7.29032258064516,3,Mon,0
2017-08-01,10.258064516129,2017,8,08-01,2.09677419354839,8.16129032258065,3,Tue,0
2017-08-02,10.258064516129,2017,8,08-02,2.09677419354839,8.16129032258065,3,Wed,0
2017-08-03,10.258064516129,2017,8,08-03,2.09677419354839,8.16129032258065,3,Thu,0
2017-08-04,10.258064516129,2017,8,08-04,2.09677419354839,8.16129032258065,3,Fri,0
2017-08-05,10.258064516129,2017,8,08-05,2.09677419354839,8.16129032258065,3,Sat,1
2017-08-06,10.258064516129,2017,8,08-06,2.09677419354839,8.16129032258065,3,Sun,1
2017-08-07,10.258064516129,2017,8,08-07,2.09677419354839,8.16129032258065,3,Mon,0
2017-08-08,10.258064516129,2017,8,08-08,2.09677419354839,8.16129032258065,3,Tue,0
2017-08-09,10.258064516129,2017,8,08-09,2.09677419354839,8.16129032258065,3,Wed,0
2017-08-10,10.258064516129,2017,8,08-10,2.09677419354839,8.16129032258065,3,Thu,0
2017-08-11,10.258064516129,2017,8,08-11,2.09677419354839,8.16129032258065,3,Fri,0
2017-08-12,10.258064516129,2017,8,08-12,2.09677419354839,8.16129032258065,3,Sat,1
2017-08-13,10.258064516129,2017,8,08-13,2.09677419354839,8.16129032258065,3,Sun,1
2017-08-14,10.258064516129,2017,8,08-14,2.09677419354839,8.16129032258065,3,Mon,0
2017-08-15,10.258064516129,2017,8,08-15,2.09677419354839,8.16129032258065,3,Tue,0
2017-08-16,10.258064516129,2017,8,08-16,2.09677419354839,8.16129032258065,3,Wed,0
2017-08-17,10.258064516129,2017,8,08-17,2.09677419354839,8.16129032258065,3,Thu,0
2017-08-18,10.258064516129,2017,8,08-18,2.09677419354839,8.16129032258065,3,Fri,0
2017-08-19,10.258064516129,2017,8,08-19,2.09677419354839,8.16129032258065,3,Sat,1
2017-08-20,10.258064516129,2017,8,08-20,2.09677419354839,8.16129032258065,3,Sun,1
2017-08-21,10.258064516129,2017,8,08-21,2.09677419354839,8.16129032258065,3,Mon,0
2017-08-22,10.258064516129,2017,8,08-22,2.09677419354839,8.16129032258065,3,Tue,0
2017-08-23,10.258064516129,2017,8,08-23,2.09677419354839,8.16129032258065,3,Wed,0
2017-08-24,10.258064516129,2017,8,08-24,2.09677419354839,8.16129032258065,3,Thu,0
2017-08-25,10.258064516129,2017,8,08-25,2.09677419354839,8.16129032258065,3,Fri,0
2017-08-26,10.258064516129,2017,8,08-26,2.09677419354839,8.16129032258065,3,Sat,1
2017-08-27,10.258064516129,2017,8,08-27,2.09677419354839,8.16129032258065,3,Sun,1
2017-08-28,10.258064516129,2017,8,08-28,2.09677419354839,8.16129032258065,3,Mon,0
2017-08-29,10.258064516129,2017,8,08-29,2.09677419354839,8.16129032258065,3,Tue,0
2017-08-30,10.258064516129,2017,8,08-30,2.09677419354839,8.16129032258065,3,Wed,0
2017-08-31,10.258064516129,2017,8,08-31,2.09677419354839,8.16129032258065,3,Thu,0
2017-09-01,9.76666666666667,2017,9,09-01,2.4,7.36666666666667,3,Fri,0
2017-09-02,9.76666666666667,2017,9,09-02,2.4,7.36666666666667,3,Sat,1
2017-09-03,9.76666666666667,2017,9,09-03,2.4,7.36666666666667,3,Sun,1
2017-09-04,9.76666666666667,2017,9,09-04,2.4,7.36666666666667,3,Mon,0
2017-09-05,9.76666666666667,2017,9,09-05,2.4,7.36666666666667,3,Tue,0
2017-09-06,9.76666666666667,2017,9,09-06,2.4,7.36666666666667,3,Wed,0
2017-09-07,9.76666666666667,2017,9,09-07,2.4,7.36666666666667,3,Thu,0
2017-09-08,9.76666666666667,2017,9,09-08,2.4,7.36666666666667,3,Fri,0
2017-09-09,9.76666666666667,2017,9,09-09,2.4,7.36666666666667,3,Sat,1
2017-09-10,9.76666666666667,2017,9,09-10,2.4,7.36666666666667,3,Sun,1
2017-09-11,9.76666666666667,2017,9,09-11,2.4,7.36666666666667,3,Mon,0
2017-09-12,9.76666666666667,2017,9,09-12,2.4,7.36666666666667,3,Tue,0
2017-09-13,9.76666666666667,2017,9,09-13,2.4,7.36666666666667,3,Wed,0
2017-09-14,9.76666666666667,2017,9,09-14,2.4,7.36666666666667,3,Thu,0
2017-09-15,9.76666666666667,2017,9,09-15,2.4,7.36666666666667,3,Fri,0
2017-09-16,9.76666666666667,2017,9,09-16,2.4,7.36666666666667,3,Sat,1
2017-09-17,9.76666666666667,2017,9,09-17,2.4,7.36666666666667,3,Sun,1
2017-09-18,9.76666666666667,2017,9,09-18,2.4,7.36666666666667,3,Mon,0
2017-09-19,9.76666666666667,2017,9,09-19,2.4,7.36666666666667,3,Tue,0
2017-09-20,9.76666666666667,2017,9,09-20,2.4,7.36666666666667,3,Wed,0
2017-09-21,9.76666666666667,2017,9,09-21,2.4,7.36666666666667,3,Thu,0
2017-09-22,9.76666666666667,2017,9,09-22,2.4,7.36666666666667,3,Fri,0
2017-09-23,9.76666666666667,2017,9,09-23,2.4,7.36666666666667,3,Sat,1
2017-09-24,9.76666666666667,2017,9,09-24,2.4,7.36666666666667,3,Sun,1
2017-09-25,9.76666666666667,2017,9,09-25,2.4,7.36666666666667,3,Mon,0
2017-09-26,9.76666666666667,2017,9,09-26,2.4,7.36666666666667,3,Tue,0
2017-09-27,9.76666666666667,2017,9,09-27,2.4,7.36666666666667,3,Wed,0
2017-09-28,9.76666666666667,2017,9,09-28,2.4,7.36666666666667,3,Thu,0
2017-09-29,9.76666666666667,2017,9,09-29,2.4,7.36666666666667,3,Fri,0
2017-09-30,9.76666666666667,2017,9,09-30,2.4,7.36666666666667,3,Sat,1
2017-10-01,10.0967741935484,2017,10,10-01,3,7.09677419354839,3,Sun,1
2017-10-02,10.0967741935484,2017,10,10-02,3,7.09677419354839,3,Mon,0
2017-10-03,10.0967741935484,2017,10,10-03,3,7.09677419354839,3,Tue,0
2017-10-04,10.0967741935484,2017,10,10-04,3,7.09677419354839,3,Wed,0
2017-10-05,10.0967741935484,2017,10,10-05,3,7.09677419354839,3,Thu,0
2017-10-06,10.0967741935484,2017,10,10-06,3,7.09677419354839,3,Fri,0
2017-10-07,10.0967741935484,2017,10,10-07,3,7.09677419354839,3,Sat,1
2017-10-08,10.0967741935484,2017,10,10-08,3,7.09677419354839,3,Sun,1
2017-10-09,10.0967741935484,2017,10,10-09,3,7.09677419354839,3,Mon,0
2017-10-10,10.0967741935484,2017,10,10-10,3,7.09677419354839,3,Tue,0
2017-10-11,10.0967741935484,2017,10,10-11,3,7.09677419354839,3,Wed,0
2017-10-12,10.0967741935484,2017,10,10-12,3,7.09677419354839,3,Thu,0
2017-10-13,10.0967741935484,2017,10,10-13,3,7.09677419354839,3,Fri,0
2017-10-14,10.0967741935484,2017,10,10-14,3,7.09677419354839,3,Sat,1
2017-10-15,10.0967741935484,2017,10,10-15,3,7.09677419354839,3,Sun,1
2017-10-16,10.0967741935484,2017,10,10-16,3,7.09677419354839,3,Mon,0
2017-10-17,10.0967741935484,2017,10,10-17,3,7.09677419354839,3,Tue,0
2017-10-18,10.0967741935484,2017,10,10-18,3,7.09677419354839,3,Wed,0
2017-10-19,10.0967741935484,2017,10,10-19,3,7.09677419354839,3,Thu,0
2017-10-20,10.0967741935484,2017,10,10-20,3,7.09677419354839,3,Fri,0
2017-10-21,10.0967741935484,2017,10,10-21,3,7.09677419354839,3,Sat,1
2017-10-22,10.0967741935484,2017,10,10-22,3,7.09677419354839,3,Sun,1
2017-10-23,10.0967741935484,2017,10,10-23,3,7.09677419354839,3,Mon,0
2017-10-24,10.0967741935484,2017,10,10-24,3,7.09677419354839,3,Tue,0
2017-10-25,10.0967741935484,2017,10,10-25,3,7.09677419354839,3,Wed,0
2017-10-26,10.0967741935484,2017,10,10-26,3,7.09677419354839,3,Thu,0
2017-10-27,10.0967741935484,2017,10,10-27,3,7.09677419354839,3,Fri,0
2017-10-28,10.0967741935484,2017,10,10-28,3,7.09677419354839,3,Sat,1
2017-10-29,10.0967741935484,2017,10,10-29,3,7.09677419354839,3,Sun,1
2017-10-30,10.0967741935484,2017,10,10-30,3,7.09677419354839,4,Mon,0
2017-10-31,10.0967741935484,2017,10,10-31,3,7.09677419354839,4,Tue,0
2017-11-01,9.3,2017,11,11-01,2.6,6.7,4,Wed,0
2017-11-02,9.3,2017,11,11-02,2.6,6.7,4,Thu,0
2017-11-03,9.3,2017,11,11-03,2.6,6.7,4,Fri,0
2017-11-04,9.3,2017,11,11-04,2.6,6.7,4,Sat,1
2017-11-05,9.3,2017,11,11-05,2.6,6.7,4,Sun,1
2017-11-06,9.3,2017,11,11-06,2.6,6.7,4,Mon,0
2017-11-07,9.3,2017,11,11-07,2.6,6.7,4,Tue,0
2017-11-08,9.3,2017,11,11-08,2.6,6.7,4,Wed,0
2017-11-09,9.3,2017,11,11-09,2.6,6.7,4,Thu,0
2017-11-10,9.3,2017,11,11-10,2.6,6.7,4,Fri,0
2017-11-11,9.3,2017,11,11-11,2.6,6.7,4,Sat,1
2017-11-12,9.3,2017,11,11-12,2.6,6.7,4,Sun,1
2017-11-13,9.3,2017,11,11-13,2.6,6.7,4,Mon,0
2017-11-14,9.3,2017,11,11-14,2.6,6.7,4,Tue,0
2017-11-15,9.3,2017,11,11-15,2.6,6.7,4,Wed,0
2017-11-16,9.3,2017,11,11-16,2.6,6.7,4,Thu,0
2017-11-17,9.3,2017,11,11-17,2.6,6.7,4,Fri,0
2017-11-18,9.3,2017,11,11-18,2.6,6.7,4,Sat,1
2017-11-19,9.3,2017,11,11-19,2.6,6.7,4,Sun,1
2017-11-20,9.3,2017,11,11-20,2.6,6.7,4,Mon,0
2017-11-21,9.3,2017,11,11-21,2.6,6.7,4,Tue,0
2017-11-22,9.3,2017,11,11-22,2.6,6.7,4,Wed,0
2017-11-23,9.3,2017,11,11-23,2.6,6.7,4,Thu,0
2017-11-24,9.3,2017,11,11-24,2.6,6.7,4,Fri,0
2017-11-25,9.3,2017,11,11-25,2.6,6.7,4,Sat,1
2017-11-26,9.3,2017,11,11-26,2.6,6.7,4,Sun,1
2017-11-27,9.3,2017,11,11-27,2.6,6.7,4,Mon,0
2017-11-28,9.3,2017,11,11-28,2.6,6.7,4,Tue,0
2017-11-29,9.3,2017,11,11-29,2.6,6.7,4,Wed,0
2017-11-30,9.3,2017,11,11-30,2.6,6.7,4,Thu,0
2017-12-01,9.7741935483871,2017,12,12-01,3.03225806451613,6.74193548387097,4,Fri,0
2017-12-02,9.7741935483871,2017,12,12-02,3.03225806451613,6.74193548387097,4,Sat,1
2017-12-03,9.7741935483871,2017,12,12-03,3.03225806451613,6.74193548387097,4,Sun,1
2017-12-04,9.7741935483871,2017,12,12-04,3.03225806451613,6.74193548387097,4,Mon,0
2017-12-05,9.7741935483871,2017,12,12-05,3.03225806451613,6.74193548387097,4,Tue,0
2017-12-06,9.7741935483871,2017,12,12-06,3.03225806451613,6.74193548387097,4,Wed,0
2017-12-07,9.7741935483871,2017,12,12-07,3.03225806451613,6.74193548387097,4,Thu,0
2017-12-08,9.7741935483871,2017,12,12-08,3.03225806451613,6.74193548387097,4,Fri,0
2017-12-09,9.7741935483871,2017,12,12-09,3.03225806451613,6.74193548387097,4,Sat,1
2017-12-10,9.7741935483871,2017,12,12-10,3.03225806451613,6.74193548387097,4,Sun,1
2017-12-11,9.7741935483871,2017,12,12-11,3.03225806451613,6.74193548387097,4,Mon,0
2017-12-12,9.7741935483871,2017,12,12-12,3.03225806451613,6.74193548387097,4,Tue,0
2017-12-13,9.7741935483871,2017,12,12-13,3.03225806451613,6.74193548387097,4,Wed,0
2017-12-14,9.7741935483871,2017,12,12-14,3.03225806451613,6.74193548387097,4,Thu,0
2017-12-15,9.7741935483871,2017,12,12-15,3.03225806451613,6.74193548387097,5,Fri,0
2017-12-16,9.7741935483871,2017,12,12-16,3.03225806451613,6.74193548387097,5,Sat,1
2017-12-17,9.7741935483871,2017,12,12-17,3.03225806451613,6.74193548387097,5,Sun,1
2017-12-18,9.7741935483871,2017,12,12-18,3.03225806451613,6.74193548387097,5,Mon,0
2017-12-19,9.7741935483871,2017,12,12-19,3.03225806451613,6.74193548387097,5,Tue,0
2017-12-20,9.7741935483871,2017,12,12-20,3.03225806451613,6.74193548387097,5,Wed,0
2017-12-21,9.7741935483871,2017,12,12-21,3.03225806451613,6.74193548387097,5,Thu,0
2017-12-22,9.7741935483871,2017,12,12-22,3.03225806451613,6.74193548387097,5,Fri,0
2017-12-23,9.7741935483871,2017,12,12-23,3.03225806451613,6.74193548387097,5,Sat,1
2017-12-24,9.7741935483871,2017,12,12-24,3.03225806451613,6.74193548387097,5,Sun,1
2017-12-25,9.7741935483871,2017,12,12-25,3.03225806451613,6.74193548387097,5,Mon,0
2017-12-26,9.7741935483871,2017,12,12-26,3.03225806451613,6.74193548387097,5,Tue,0
2017-12-27,9.7741935483871,2017,12,12-27,3.03225806451613,6.74193548387097,5,Wed,0
2017-12-28,9.7741935483871,2017,12,12-28,3.03225806451613,6.74193548387097,5,Thu,0
2017-12-29,9.7741935483871,2017,12,12-29,3.03225806451613,6.74193548387097,5,Fri,0
2017-12-30,9.7741935483871,2017,12,12-30,3.03225806451613,6.74193548387097,5,Sat,1
2017-12-31,9.7741935483871,2017,12,12-31,3.03225806451613,6.74193548387097,5,Sun,1
,12.5645161290323,2014-2019,1,01-01,3.11827956989247,9.44623655913978,1,,0
,8.56451612903226,2014-2019,1,01-02,2.28494623655914,6.27956989247312,1,,0
,10.0645161290323,2014-2019,1,01-03,3.11827956989247,6.94623655913979,1,,0
,9.39784946236559,2014-2019,1,01-04,2.95161290322581,6.44623655913979,1,,0
,9.73118279569892,2014-2019,1,01-05,2.78494623655914,6.94623655913979,1,,0
,10.3978494623656,2014-2019,1,01-06,2.61827956989247,7.77956989247312,1,,0
,10.7311827956989,2014-2019,1,01-07,3.11827956989247,7.61290322580645,1,,0
,9.73118279569892,2014-2019,1,01-08,2.11827956989247,7.61290322580645,1,,0
,11.2311827956989,2014-2019,1,01-09,4.28494623655914,6.94623655913979,1,,0
,11.0645161290323,2014-2019,1,01-10,3.11827956989247,7.94623655913979,1,,0
,9.73118279569892,2014-2019,1,01-11,2.61827956989247,7.11290322580645,1,,0
,10.2311827956989,2014-2019,1,01-12,2.61827956989247,7.61290322580645,1,,0
,11.2311827956989,2014-2019,1,01-13,3.78494623655914,7.44623655913979,1,,0
,10.3978494623656,2014-2019,1,01-14,2.11827956989247,8.27956989247312,1,,0
,8.73118279569892,2014-2019,1,01-15,2.11827956989247,6.61290322580645,1,,0
,9.06451612903226,2014-2019,1,01-16,3.45161290322581,5.61290322580645,1,,0
,10.0645161290323,2014-2019,1,01-17,2.45161290322581,7.61290322580645,1,,0
,9.56451612903226,2014-2019,1,01-18,2.28494623655914,7.27956989247312,1,,0
,9.73118279569892,2014-2019,1,01-19,3.11827956989247,6.61290322580645,1,,0
,9.23118279569892,2014-2019,1,01-20,2.95161290322581,6.27956989247312,1,,0
,9.89784946236559,2014-2019,1,01-21,3.11827956989247,6.77956989247312,1,,0
,8.73118279569892,2014-2019,1,01-22,2.61827956989247,6.11290322580645,1,,0
,8.39784946236559,2014-2019,1,01-23,2.61827956989247,5.77956989247312,1,,0
,8.56451612903226,2014-2019,1,01-24,2.11827956989247,6.44623655913979,1,,0
,9.06451612903226,2014-2019,1,01-25,2.45161290322581,6.61290322580645,1,,0
